"alciphron_gb" "anacreon_gb" "cash_corn_gb" "corruption_gb" "epistles_gb" "evenings_gb" "fables_holy_gb" "fudges_england_gb" "fudges_paris_gb" "intercepted_gb" "lalla_gb" "little_gb" "loves_angels_gb" "melodies_gb" "national_gb" "sacred_gb" "sceptic_gb" "summerfete_gb" "tom_crib_gb"
"kindle" 0 0 0 0 0.002636991719846 0 0 0 0 0 0.00319391877864546 0.00670061645671402 0 0.0155134967421657 0.0112170499158721 0 0 0 0
"kitty" 0 0 0 0 0 0 0 0.0476417341591234 0 0 0 0.013401232913428 0 0.00387837418554142 0 0 0 0 0
"knaves" 0 0 0.00995966336337832 0.0417623721027354 0 0 0.00902323482968644 0 0 0 0.00319391877864546 0 0 0 0 0 0 0 0.00668404518414544
"lads" 0 0 0 0 0 0 0 0.00794028902652056 0.012047467020059 0 0 0 0 0 0 0 0 0 0.0401042711048727
"languor" 0 0 0 0 0.015821950319076 0.00951837045497811 0 0 0 0 0.00319391877864546 0 0 0 0 0 0 0 0
"let^s" 0 0.0067444526876644 0.00497983168168916 0 0 0 0 0.0158805780530411 0 0.0075013127297277 0 0.00670061645671402 0 0.00387837418554142 0.0224340998317443 0 0 0 0
"lids" 0.0235072872590503 0 0 0 0.005273983439692 0 0 0 0 0 0.00638783755729092 0 0.00711743772241993 0 0 0 0 0 0
"lily" 0 0.0067444526876644 0 0 0.007910975159538 0 0 0 0 0.0075013127297277 0.00319391877864546 0.00670061645671402 0 0.00387837418554142 0 0 0 0 0
"linkt" 0 0 0.00497983168168916 0 0 0 0.00451161741484322 0.00794028902652056 0 0.0075013127297277 0.00638783755729092 0 0 0 0 0 0.0389408099688473 0 0
"livelier" 0.0117536436295252 0 0 0 0 0 0 0 0 0.0075013127297277 0.00319391877864546 0.00670061645671402 0.00711743772241993 0.00775674837108284 0.0112170499158721 0 0 0 0
"lotus" 0.0470145745181006 0.0134889053753288 0 0 0 0 0 0 0 0 0.00479087816796819 0 0 0 0 0 0 0 0
"mahomet" 0 0 0 0 0.002636991719846 0 0 0 0 0 0.00638783755729092 0.00670061645671402 0.0213523131672598 0 0 0 0 0 0
"main" 0.0117536436295252 0.0067444526876644 0 0 0 0.00951837045497811 0 0.00794028902652056 0 0 0.00159695938932273 0 0 0.00775674837108284 0.0112170499158721 0 0 0.0163478829491581 0
"male" 0 0 0.00497983168168916 0 0.002636991719846 0 0 0 0 0.0225039381891831 0 0 0 0.00387837418554142 0 0 0 0.0490436488474743 0
"managed" 0 0 0.00995966336337832 0 0 0 0 0.0397014451326028 0.00602373351002952 0 0.00159695938932273 0 0 0 0 0 0 0 0
"manly" 0 0.0067444526876644 0 0 0.005273983439692 0.00951837045497811 0.00451161741484322 0 0 0 0 0.00670061645671402 0 0.00775674837108284 0 0 0 0 0.00668404518414544
"material" 0 0 0.0199193267267566 0 0 0 0 0 0 0 0.00319391877864546 0 0.0213523131672598 0 0 0 0 0 0
"medium" 0 0 0.00995966336337832 0 0.002636991719846 0 0.00902323482968644 0 0 0 0.00159695938932273 0 0.00711743772241993 0 0 0 0.0389408099688473 0 0.00668404518414544
"milling" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.060156406657309
"modest" 0 0.0067444526876644 0.00995966336337832 0 0.005273983439692 0 0 0.00794028902652056 0 0 0.00159695938932273 0 0 0 0 0 0.0389408099688473 0.0163478829491581 0
"months" 0 0 0.00497983168168916 0 0.005273983439692 0 0.00451161741484322 0 0 0.0075013127297277 0.00159695938932273 0 0.0142348754448399 0.00387837418554142 0 0 0 0 0
"monument" 0.0117536436295252 0 0 0 0.005273983439692 0 0 0 0 0 0.00798479694661365 0 0 0.00387837418554142 0 0 0 0 0
"mouldering" 0 0 0 0 0.002636991719846 0 0.00451161741484322 0 0 0 0.00479087816796819 0.0201018493701421 0 0.00387837418554142 0 0 0 0 0
"mourning" 0 0 0.00497983168168916 0 0 0 0 0 0 0 0.00479087816796819 0 0 0.00775674837108284 0 0.0333778371161549 0 0 0.00668404518414544
"ms" 0 0.0134889053753288 0 0 0 0 0.00451161741484322 0.00794028902652056 0.00602373351002952 0.0075013127297277 0 0 0 0.00387837418554142 0 0 0 0 0.0133680903682909
"murmured" 0 0 0 0 0 0.00951837045497811 0 0 0 0 0.00159695938932273 0.013401232913428 0.0142348754448399 0.00775674837108284 0.0112170499158721 0 0 0 0
"napoleon" 0 0 0 0.0208811860513677 0 0 0.00451161741484322 0 0.0301186675501476 0.0075013127297277 0 0 0 0 0 0 0.0389408099688473 0 0
"neighborhood" 0.0117536436295252 0.0067444526876644 0 0 0.005273983439692 0 0.00451161741484322 0 0 0 0.00479087816796819 0 0 0 0 0 0 0.0163478829491581 0
"nets" 0 0 0 0 0.002636991719846 0 0 0 0 0 0 0 0 0 0.089736399326977 0 0 0 0
"nobler" 0 0.0067444526876644 0 0 0.002636991719846 0 0.00902323482968644 0 0.012047467020059 0 0.00159695938932273 0 0 0.00387837418554142 0.0112170499158721 0 0 0 0
"nora" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0349053676698728 0 0 0 0 0
"notwithstanding" 0 0 0 0.0208811860513677 0 0 0 0 0 0 0.00319391877864546 0 0 0 0 0 0 0 0.0401042711048727
"nuptial" 0 0.0202333580629932 0 0 0.005273983439692 0.00951837045497811 0.00451161741484322 0.00794028902652056 0 0 0.00159695938932273 0 0 0 0 0 0 0 0
"objection" 0 0 0.00497983168168916 0 0.005273983439692 0 0 0 0.00602373351002952 0.0075013127297277 0.00479087816796819 0 0 0.00387837418554142 0 0 0 0 0
"ocean^s" 0 0.033722263438322 0 0 0.002636991719846 0.00951837045497811 0.00451161741484322 0 0 0 0 0 0.00711743772241993 0 0 0 0 0 0
"odors" 0 0.0134889053753288 0 0 0.002636991719846 0 0 0 0 0 0.00479087816796819 0.00670061645671402 0 0 0 0.0166889185580774 0.0389408099688473 0 0
"oil" 0 0 0.00497983168168916 0.0208811860513677 0 0 0.00451161741484322 0 0 0 0.00479087816796819 0.00670061645671402 0 0 0 0 0 0.0163478829491581 0.00668404518414544
"ornament" 0 0 0 0 0.007910975159538 0 0 0 0 0.0225039381891831 0.00479087816796819 0 0 0 0 0 0 0 0
"ourselves" 0 0 0.0248991584084458 0.0208811860513677 0 0 0 0.00794028902652056 0.00602373351002952 0 0 0 0 0 0.0112170499158721 0 0 0 0
"paths" 0 0 0 0 0.010547966879384 0.00951837045497811 0.00451161741484322 0 0 0 0.00319391877864546 0 0 0.00387837418554142 0 0 0 0 0
"patriots" 0 0 0 0.0208811860513677 0.010547966879384 0 0 0 0.00602373351002952 0 0 0 0 0.00387837418554142 0 0 0.0389408099688473 0.0163478829491581 0
"paused" 0.0117536436295252 0 0 0 0 0.00951837045497811 0 0 0 0 0.00638783755729092 0 0.00711743772241993 0.00387837418554142 0 0 0 0.0163478829491581 0
"peak" 0.0352609308885755 0 0 0 0.002636991719846 0 0.00902323482968644 0.00794028902652056 0 0 0.00319391877864546 0 0 0 0 0 0 0 0
"penny" 0 0 0.0248991584084458 0 0 0 0 0.0158805780530411 0.00602373351002952 0 0 0 0 0 0 0 0 0 0.00668404518414544
"people^s" 0 0.0067444526876644 0.00497983168168916 0.0417623721027354 0 0 0.0135348522445297 0 0.012047467020059 0 0 0 0 0 0 0 0 0 0
"piety" 0 0 0 0 0.002636991719846 0 0 0.0158805780530411 0 0 0 0.00670061645671402 0.0142348754448399 0.00775674837108284 0 0 0.0389408099688473 0 0
"pilgrims" 0.0235072872590503 0 0 0 0 0.0285551113649343 0 0 0 0 0.00159695938932273 0 0.0142348754448399 0.00387837418554142 0 0 0 0 0
"pillars" 0.0117536436295252 0 0 0 0 0 0.00451161741484322 0 0.00602373351002952 0 0.00958175633593638 0 0 0 0 0 0 0 0
"pinions" 0 0.0134889053753288 0 0 0 0 0 0 0 0 0.00159695938932273 0 0 0.00775674837108284 0.0112170499158721 0.0166889185580774 0 0 0.0133680903682909
"pink" 0 0 0.00995966336337832 0 0 0 0.0135348522445297 0.0158805780530411 0 0.0075013127297277 0 0 0 0 0 0 0 0.0163478829491581 0
"planted" 0 0 0 0 0.002636991719846 0 0 0 0 0 0.00798479694661365 0 0.00711743772241993 0 0 0.0166889185580774 0 0 0.00668404518414544
"plenty" 0 0 0.00995966336337832 0 0 0 0 0 0.00602373351002952 0.0300052509189108 0 0 0 0.00387837418554142 0 0 0 0 0.00668404518414544
"plunge" 0 0.0067444526876644 0 0.0208811860513677 0.005273983439692 0 0 0 0.00602373351002952 0 0.00638783755729092 0 0 0 0 0 0 0 0
"poetical" 0 0 0 0 0.002636991719846 0.00951837045497811 0 0 0 0.0075013127297277 0.00479087816796819 0 0 0 0 0 0 0 0.0200521355524363
"porch" 0 0 0 0 0.007910975159538 0.00951837045497811 0 0 0 0 0.00319391877864546 0.00670061645671402 0 0.00387837418554142 0 0 0.0389408099688473 0 0
"possession" 0 0 0 0 0 0 0.0180464696593729 0 0 0 0.00479087816796819 0 0.00711743772241993 0.00387837418554142 0 0 0 0 0
"pound" 0 0 0.0149394950450675 0 0 0 0 0.0158805780530411 0.00602373351002952 0.0075013127297277 0 0 0 0 0 0 0 0 0.0133680903682909
"practice" 0 0 0 0.0208811860513677 0 0 0.0135348522445297 0 0 0 0.00638783755729092 0 0 0 0 0 0 0 0.00668404518414544
"prepare" 0.0117536436295252 0 0 0 0 0.00951837045497811 0 0.0238208670795617 0 0 0.00319391877864546 0 0 0.00387837418554142 0 0.0166889185580774 0 0 0
"prepared" 0.0117536436295252 0 0.00497983168168916 0 0 0.00951837045497811 0 0 0 0.0075013127297277 0.00319391877864546 0 0 0 0 0.0333778371161549 0 0 0.00668404518414544
"presume" 0.0117536436295252 0 0.00497983168168916 0 0.002636991719846 0 0.00451161741484322 0 0.00602373351002952 0.0150026254594554 0 0 0 0 0 0 0 0 0.0133680903682909
"prevent" 0 0 0 0 0.005273983439692 0 0 0.00794028902652056 0.00602373351002952 0 0.00319391877864546 0.013401232913428 0 0 0 0 0 0 0.00668404518414544
"proved" 0.0117536436295252 0 0.0149394950450675 0 0.002636991719846 0 0 0 0.00602373351002952 0.0075013127297277 0.00159695938932273 0 0.00711743772241993 0 0 0 0 0 0
"puff" 0 0 0.0348588217718241 0 0 0 0 0.0158805780530411 0 0 0 0 0 0 0 0 0 0 0
"punch" 0 0 0.00497983168168916 0 0 0 0 0.00794028902652056 0.0240949340401181 0.0150026254594554 0 0 0 0 0 0 0 0 0.00668404518414544
"pupil" 0 0 0.00497983168168916 0.0208811860513677 0.005273983439692 0 0.00902323482968644 0 0 0 0 0.00670061645671402 0 0 0 0 0.0389408099688473 0 0.00668404518414544
"pursuit" 0.0117536436295252 0 0 0 0 0 0.00451161741484322 0.00794028902652056 0 0.0075013127297277 0.00319391877864546 0 0.00711743772241993 0.00387837418554142 0 0 0 0 0.00668404518414544
"puts" 0.0117536436295252 0 0.00497983168168916 0 0 0 0.00451161741484322 0 0 0.0150026254594554 0.00159695938932273 0.00670061645671402 0 0 0 0.0166889185580774 0.0389408099688473 0 0
"quoth" 0 0 0.0248991584084458 0 0.002636991719846 0 0.00451161741484322 0 0 0 0 0.00670061645671402 0 0 0.0112170499158721 0 0 0 0
"rack" 0 0 0 0 0.005273983439692 0 0 0.00794028902652056 0.00602373351002952 0.0075013127297277 0.00319391877864546 0 0 0.00387837418554142 0 0.0166889185580774 0 0 0
"reality" 0 0 0 0 0.002636991719846 0.00951837045497811 0.00451161741484322 0.00794028902652056 0 0 0 0 0 0.0155134967421657 0 0 0 0.0163478829491581 0
"regard" 0 0 0 0.0417623721027354 0 0 0.00902323482968644 0.0317611561060823 0 0 0 0 0 0 0 0 0 0.0163478829491581 0
"relics" 0 0 0.00497983168168916 0 0 0.00951837045497811 0 0 0 0 0.00638783755729092 0 0 0.00775674837108284 0 0 0 0.0163478829491581 0
"relief" 0.0117536436295252 0.0067444526876644 0 0 0.002636991719846 0 0 0 0.012047467020059 0 0.00638783755729092 0 0 0 0 0 0 0 0
"renew" 0 0 0.00497983168168916 0 0.005273983439692 0.00951837045497811 0 0 0 0 0.00319391877864546 0.013401232913428 0 0.00387837418554142 0 0 0 0 0
"replied" 0 0 0.0149394950450675 0 0 0 0 0.00794028902652056 0 0 0.00159695938932273 0.00670061645671402 0.0142348754448399 0 0 0 0 0.0163478829491581 0
"represented" 0 0.0134889053753288 0 0 0.002636991719846 0 0 0 0 0 0 0 0.0142348754448399 0.00387837418554142 0 0.0166889185580774 0 0 0.0133680903682909
"resting" 0 0 0 0 0.005273983439692 0.00951837045497811 0 0 0.00602373351002952 0 0.00319391877864546 0 0 0.00775674837108284 0.0112170499158721 0 0 0 0
"reuben" 0 0 0 0 0 0 0 0 0 0 0 0.0603055481104262 0 0 0 0 0 0 0
"richard" 0 0 0 0 0 0 0.0135348522445297 0.0238208670795617 0.012047467020059 0 0 0 0 0 0 0 0 0 0.00668404518414544
"ringing" 0 0 0 0 0 0 0 0 0 0 0.00479087816796819 0 0 0.0116351225566243 0.0336511497476164 0 0 0 0
"ringlets" 0.0117536436295252 0.0067444526876644 0.00497983168168916 0 0 0 0.00902323482968644 0 0 0.0075013127297277 0.00319391877864546 0.00670061645671402 0 0 0 0 0 0 0
"rivers" 0 0 0 0 0.005273983439692 0 0 0 0 0 0.00798479694661365 0 0 0.00775674837108284 0 0 0 0 0
"roams" 0 0.0067444526876644 0 0 0.007910975159538 0 0 0 0 0 0.00319391877864546 0 0 0.00775674837108284 0 0 0 0.0163478829491581 0
"rolls" 0 0 0 0 0.005273983439692 0 0 0 0 0 0.00638783755729092 0.00670061645671402 0 0.00775674837108284 0 0 0 0 0
"rough" 0 0 0 0 0.002636991719846 0.00951837045497811 0.00451161741484322 0 0 0.0150026254594554 0.00479087816796819 0 0 0.00387837418554142 0 0 0 0 0
"sage^s" 0 0 0 0 0.010547966879384 0.00951837045497811 0.00451161741484322 0 0 0 0 0.00670061645671402 0 0.00775674837108284 0 0 0 0 0
"scenery" 0 0 0 0 0.01318495859923 0 0 0 0 0.0075013127297277 0.00319391877864546 0 0 0.00387837418554142 0 0 0 0 0
"scepticism" 0 0 0 0 0 0 0.00451161741484322 0 0 0 0 0 0 0 0 0 0.311526479750779 0 0
"scott" 0 0 0 0 0 0 0.00451161741484322 0 0.012047467020059 0.0225039381891831 0.00479087816796819 0 0 0 0 0 0 0 0
"search" 0 0.0067444526876644 0 0.0208811860513677 0 0 0 0.00794028902652056 0.00602373351002952 0.0075013127297277 0 0 0 0 0.0224340998317443 0 0.0389408099688473 0 0.00668404518414544
"sensible" 0 0 0.00497983168168916 0 0.007910975159538 0 0 0.00794028902652056 0 0.0075013127297277 0.00159695938932273 0 0 0 0.0224340998317443 0 0 0 0
"seraph" 0 0 0 0 0.002636991719846 0 0 0 0 0 0.00159695938932273 0 0.0427046263345196 0 0 0.0166889185580774 0 0 0
"serious" 0 0 0.00497983168168916 0 0 0 0 0.0158805780530411 0.0240949340401181 0.0075013127297277 0 0.00670061645671402 0 0 0 0 0 0 0
"setting" 0.0235072872590503 0 0 0 0.005273983439692 0.00951837045497811 0.00451161741484322 0 0.012047467020059 0 0.00159695938932273 0 0 0 0 0 0 0 0
"shelves" 0 0 0.0149394950450675 0 0 0 0.00902323482968644 0.00794028902652056 0.00602373351002952 0.0075013127297277 0 0 0 0 0 0 0 0 0.00668404518414544
"shrined" 0.0235072872590503 0 0 0 0 0 0.00451161741484322 0 0 0 0.00479087816796819 0 0.0142348754448399 0.00387837418554142 0 0 0 0 0
"shy" 0 0 0 0 0.005273983439692 0 0.00451161741484322 0 0.00602373351002952 0 0 0 0 0 0.0112170499158721 0 0 0.0163478829491581 0.0200521355524363
"signifies" 0 0.0134889053753288 0 0 0.002636991719846 0 0 0 0 0 0.00958175633593638 0 0 0 0 0 0 0 0
"signs" 0.0235072872590503 0 0 0 0 0 0.00451161741484322 0 0.012047467020059 0.0075013127297277 0.00319391877864546 0 0.00711743772241993 0 0 0 0 0 0
"similar" 0 0.0067444526876644 0 0 0.002636991719846 0 0 0 0.00602373351002952 0 0.00159695938932273 0 0 0 0 0 0 0 0.0334202259207272
"smell" 0 0 0 0 0.007910975159538 0 0 0 0 0 0.00638783755729092 0.00670061645671402 0 0 0 0 0.0389408099688473 0 0
"snake" 0 0 0 0 0.010547966879384 0 0 0 0.00602373351002952 0 0.00638783755729092 0 0 0 0 0 0 0 0
"solar" 0 0.0134889053753288 0.00497983168168916 0 0.01318495859923 0 0 0 0 0 0 0.00670061645671402 0 0 0 0 0 0 0
"soldier" 0 0 0.00995966336337832 0 0.002636991719846 0 0 0 0 0 0 0 0 0.0116351225566243 0 0 0 0 0.0200521355524363
"solemn" 0.0235072872590503 0 0.00497983168168916 0 0.002636991719846 0.00951837045497811 0 0 0.012047467020059 0 0.00319391877864546 0 0 0 0 0 0 0 0
"solitary" 0 0 0 0 0.002636991719846 0 0.00902323482968644 0 0 0.0075013127297277 0.00638783755729092 0 0.00711743772241993 0 0 0 0 0 0
"sounding" 0.0117536436295252 0 0 0 0 0.00951837045497811 0.00451161741484322 0 0 0 0.00319391877864546 0 0 0.00775674837108284 0 0 0 0.0163478829491581 0.00668404518414544
"specimen" 0 0.0067444526876644 0.00497983168168916 0 0.002636991719846 0 0 0 0 0 0.00159695938932273 0 0.00711743772241993 0 0 0 0 0.0163478829491581 0.0200521355524363
"spiritual" 0 0 0 0 0.002636991719846 0 0 0.0238208670795617 0 0 0.00479087816796819 0 0.00711743772241993 0 0 0 0.0389408099688473 0 0
"spoil" 0 0 0.00497983168168916 0 0 0 0 0 0.0240949340401181 0.0075013127297277 0.00159695938932273 0 0 0 0 0 0 0 0.0133680903682909
"spouse" 0 0 0.00497983168168916 0 0.005273983439692 0 0 0.00794028902652056 0.00602373351002952 0.0075013127297277 0 0.013401232913428 0 0 0 0.0166889185580774 0 0 0
"spray" 0.0235072872590503 0 0 0 0.005273983439692 0.00951837045497811 0 0 0 0 0.00479087816796819 0.00670061645671402 0 0 0 0 0 0 0
"steed" 0 0.0134889053753288 0.00497983168168916 0 0 0 0 0 0 0 0.00319391877864546 0 0 0.0155134967421657 0 0 0 0 0
"steeds" 0.0117536436295252 0 0.0149394950450675 0 0 0 0 0 0 0 0.00638783755729092 0 0 0.00387837418554142 0 0 0 0 0
"stem" 0 0 0 0 0.005273983439692 0 0.00451161741484322 0 0 0 0.00638783755729092 0 0.00711743772241993 0.00387837418554142 0 0 0 0 0
"stir" 0 0 0 0 0.002636991719846 0 0.00451161741484322 0.00794028902652056 0.00602373351002952 0.0150026254594554 0.00319391877864546 0 0.00711743772241993 0 0 0 0 0 0
"strongly" 0 0 0 0 0.01318495859923 0.00951837045497811 0 0 0 0 0.00319391877864546 0 0 0 0 0 0.0389408099688473 0 0
"struggling" 0 0 0 0.0417623721027354 0.002636991719846 0 0.0135348522445297 0 0 0 0.00159695938932273 0.00670061645671402 0 0 0 0 0 0.0163478829491581 0
"suffered" 0 0 0 0 0 0 0 0 0.00602373351002952 0.0225039381891831 0.00479087816796819 0 0 0.00387837418554142 0 0 0.0389408099688473 0 0
"sullied" 0 0.0067444526876644 0 0.0208811860513677 0.007910975159538 0 0 0 0 0.0075013127297277 0 0.013401232913428 0 0.00387837418554142 0 0 0 0 0
"sun-bright" 0 0.0067444526876644 0 0 0 0.00951837045497811 0 0 0 0 0.00798479694661365 0 0.00711743772241993 0.00387837418554142 0 0 0 0 0
"sunbeams" 0 0 0 0 0 0 0.00451161741484322 0 0 0 0.00319391877864546 0 0.00711743772241993 0.00775674837108284 0 0 0 0.0490436488474743 0
"sunless" 0.0117536436295252 0.0067444526876644 0 0.0208811860513677 0 0 0.00451161741484322 0 0 0 0.00319391877864546 0 0.00711743772241993 0 0 0.0333778371161549 0 0 0
"superior" 0.0117536436295252 0 0 0 0.005273983439692 0 0.00451161741484322 0 0.00602373351002952 0 0.00159695938932273 0 0 0 0 0 0 0.0163478829491581 0.0133680903682909
"surprised" 0.0117536436295252 0 0 0 0 0 0.00451161741484322 0 0 0.0075013127297277 0.00638783755729092 0.00670061645671402 0 0 0 0 0 0 0.00668404518414544
"swarm" 0 0.0202333580629932 0 0.0208811860513677 0 0 0.00902323482968644 0 0 0.0075013127297277 0.00159695938932273 0 0 0 0 0.0166889185580774 0 0 0
"swelling" 0 0.0202333580629932 0.00497983168168916 0 0 0 0.00902323482968644 0 0 0 0.00319391877864546 0 0 0.00387837418554142 0 0 0 0 0
"swiftly" 0 0.0067444526876644 0.00497983168168916 0 0.002636991719846 0.00951837045497811 0.00451161741484322 0 0 0 0.00479087816796819 0 0 0.00387837418554142 0 0 0 0 0
"tailor" 0 0 0.00497983168168916 0 0 0 0 0.00794028902652056 0.0180712005300885 0.0225039381891831 0 0 0 0 0 0 0 0.0163478829491581 0
"taint" 0 0 0 0 0.010547966879384 0 0 0 0.00602373351002952 0 0.00159695938932273 0 0.00711743772241993 0.00775674837108284 0 0 0 0 0
"tastes" 0 0 0.00497983168168916 0 0 0 0 0.00794028902652056 0 0 0.00319391877864546 0 0 0.00387837418554142 0.0112170499158721 0 0.0389408099688473 0.0326957658983162 0
"tempest" 0.0117536436295252 0 0 0 0 0.00951837045497811 0 0 0 0 0.00319391877864546 0.013401232913428 0 0.00387837418554142 0 0 0 0.0326957658983162 0
"tempted" 0 0 0.00497983168168916 0 0.005273983439692 0 0.00451161741484322 0 0 0 0 0.013401232913428 0 0.00775674837108284 0 0.0166889185580774 0 0 0
"thrilled" 0 0.0134889053753288 0 0 0.007910975159538 0 0.00451161741484322 0 0 0 0.00159695938932273 0 0.00711743772241993 0 0.0112170499158721 0 0 0 0
"throws" 0 0 0 0 0 0 0.00451161741484322 0 0.00602373351002952 0.0075013127297277 0.00319391877864546 0.00670061645671402 0 0.00387837418554142 0 0 0 0.0163478829491581 0.00668404518414544
"thunder" 0 0 0.00497983168168916 0.0208811860513677 0 0 0 0.00794028902652056 0.00602373351002952 0 0.00638783755729092 0 0 0 0 0 0 0 0.00668404518414544
"tibet" 0 0 0 0 0 0 0 0 0 0 0.0143726345039046 0 0 0 0 0 0 0 0
"tides" 0 0.0134889053753288 0 0 0.005273983439692 0 0 0 0 0 0.00319391877864546 0 0 0.00775674837108284 0 0 0.0389408099688473 0 0
"tools" 0 0 0 0.0417623721027354 0.002636991719846 0 0 0 0 0.0450078763783662 0 0 0 0 0 0 0 0 0
"torn" 0 0 0.0149394950450675 0 0 0 0 0 0 0 0.00319391877864546 0.0201018493701421 0.00711743772241993 0 0 0 0 0 0
"touching" 0 0 0 0.0208811860513677 0.005273983439692 0 0.00902323482968644 0 0 0.0075013127297277 0.00319391877864546 0 0 0 0 0.0166889185580774 0 0 0
"treason" 0 0 0 0 0 0 0.0180464696593729 0 0 0.0075013127297277 0.00319391877864546 0 0 0.00775674837108284 0 0 0 0 0
"trick" 0 0 0.0149394950450675 0 0.002636991719846 0 0.00451161741484322 0.00794028902652056 0.012047467020059 0 0 0 0 0 0 0 0 0 0.00668404518414544
"troops" 0 0 0.00497983168168916 0 0 0 0 0 0 0.0075013127297277 0.00638783755729092 0 0 0.00775674837108284 0 0 0 0.0163478829491581 0
"truths" 0 0 0 0.0626435581541031 0.002636991719846 0 0.00902323482968644 0 0 0 0.00319391877864546 0 0 0 0 0.0166889185580774 0 0 0
"understood" 0 0.0067444526876644 0.00995966336337832 0 0 0 0 0 0.012047467020059 0.0075013127297277 0.00319391877864546 0.00670061645671402 0 0 0 0 0 0 0
"universe" 0 0.0067444526876644 0 0 0.010547966879384 0 0 0 0 0 0.00479087816796819 0 0.00711743772241993 0 0 0 0 0 0
"unnumbered" 0.0235072872590503 0.0067444526876644 0.00995966336337832 0 0 0 0 0 0 0 0.00319391877864546 0 0.00711743772241993 0 0 0.0166889185580774 0 0 0
"uttered" 0 0.0067444526876644 0.00497983168168916 0 0 0 0 0 0 0 0.00798479694661365 0 0 0.00387837418554142 0 0 0 0.0163478829491581 0
